date,sp500_chg,small_cap_chg,10y_treasury_chg,gold_chg,commodity_chg,sp500_rolling_mean,sp500_rolling_std,small_cap_rolling_mean,small_cap_rolling_std,10y_treasury_rolling_mean,10y_treasury_rolling_std,gold_rolling_mean,gold_rolling_std,commodity_rolling_mean,commodity_rolling_std,sp500_22d_forward_return,small_cap_22d_forward_return,10y_treasury_22d_forward_return,gold_22d_forward_return,commodity_22d_forward_return,sp500_22d_fwd_target,small_cap_22d_fwd_target,10y_treasury_22d_fwd_target,gold_22d_fwd_target,commodity_22d_fwd_target,inflation_roc,inflation_revision,growth_roc,growth_revision,composite_inflation,composite_growth,sentiment_score_sp500,sentiment_score_small_cap,sentiment_score_treasury,sentiment_score_gold,sentiment_score_commodity,z_composite_inflation,z_composite_growth,regime
2020-05-05,0.0042498275919764,0.0027687787893919,-0.0077881543292328,0.0073178072670772,0.0042826904982933,0.0056349895290695,0.023849347331764,0.0074661552222461,0.0337389711536339,0.0030849034560925,0.0703789433398939,0.0023219101354212,0.0148558686392391,-0.0003582928202932,0.0122077411846167,0.0985422964869995,0.1488326459310891,0.1946623995855934,-0.0053312879815913,0.0480564252339374,0.6,0.8,1.0,0.2,0.4,4.273322708340104,6.014794496619823,0.276976765279946,0.2928954355184016,5.144058602479964,0.2849361003991738,0.0883705357142857,0.0881944444444444,0.159375,0.1191280499803227,0.0009324009324009,0.41882112975879554,0.28590346315069226,0
2020-05-06,0.0090405563857973,0.0075476785711872,0.0313971431129922,-0.0014646434848216,0.0219780240406635,0.0067339750522853,0.0233993945257688,0.0092225043915386,0.0326234592487624,0.0074118551907282,0.0689837002181007,0.0020316555554764,0.0148650484694444,0.000160683507723,0.01291616277126,0.0850323385646429,0.1402030980981334,0.2480973916300017,0.008507392508978,0.032739480915892,0.6,0.8,1.0,0.2,0.4,4.273322708340104,6.014794496619823,0.276976765279946,0.2928954355184016,5.144058602479964,0.2849361003991738,0.0883705357142857,0.0881944444444444,0.159375,0.1191280499803227,0.0009324009324009,0.41876778129104386,0.2858699471030323,0
2020-05-07,-0.0069794103903862,-0.008244929305214,0.082191810648474,-0.011851720812508,-0.013641506501117,0.0032198510048699,0.0187336217773517,0.005100506460272,0.0283857318374214,0.0042561023706743,0.0634377076507194,0.0002882007536692,0.0140870247283976,-0.0009124680770835,0.0130427072107197,0.1212988320690402,0.1933001423272502,0.2714485965286297,-0.0047500298253974,0.0525545623991006,0.6,0.8,1.0,0.2,0.4,4.273322708340104,6.014794496619823,0.276976765279946,0.2928954355184016,5.144058602479964,0.2849361003991738,0.0883705357142857,0.0881944444444444,0.159375,0.1191280499803227,0.0009324009324009,0.41871445320431366,0.2858364428397223,0
2020-05-08,0.0115046307883139,0.0157718812925393,-0.1125176372317257,0.0223251981631324,0.0087862174352646,0.0038156548036311,0.0187813076402955,0.0058018426725468,0.0284531055173828,-0.0048927629626687,0.0651611177235006,0.0016336582397496,0.0147291955282782,-0.0008025228863067,0.0131169795219997,0.1218940640201116,0.1979530841941912,0.4009509160931892,-0.0136485069889463,0.0425806353169102,0.6,0.8,1.0,0.2,0.4,4.273322708340104,6.014794496619823,0.276976765279946,0.2928954355184016,5.144058602479964,0.2849361003991738,0.0883705357142857,0.0881944444444444,0.159375,0.1191280499803227,0.0009324009324009,0.41866114548563127,0.285802950353858,0
2020-05-11,0.0168715386387019,0.0364088134052118,0.0808240894965184,-0.0069113858035733,0.0051612854003906,0.0030345223381343,0.0177951496739434,0.0053623616052836,0.0278700903993039,-0.00294818954463,0.067112579475385,0.0013031230224663,0.014840302596941,-0.0005175899274579,0.0131779871194647,0.0946753628881427,0.1334271172837673,0.2155425495459257,0.0028071388322585,0.0386714325081984,0.6,0.8,1.0,0.2,0.4,4.273322708340104,6.014794496619823,0.276976765279946,0.2928954355184016,5.144058602479964,0.2849361003991738,0.0883705357142857,0.0881944444444444,0.159375,0.1191280499803227,0.0009324009324009,0.41860785812203427,0.28576946963854105,0
2020-05-12,0.0001330782209116,-0.0063175177653506,0.0645161741403057,-0.0085384966240588,-0.0086649698037818,0.0023820527048405,0.0176174945022104,0.0029746199092163,0.0264159161881134,0.0020667071316414,0.0678748691529078,-0.0010173661310436,0.011761777444183,-0.0011489804489382,0.0132224037267069,0.0887143688190814,0.1106158044672389,0.0303030502060757,0.010617589501306,0.0521204481114716,0.8,1.0,0.4,0.2,0.6,4.273322708340104,6.014794496619823,0.276976765279946,0.2928954355184016,5.144058602479964,0.2849361003991738,0.0883705357142857,0.0881944444444444,0.159375,0.1191280499803227,0.0009324009324009,0.4185545911005719,0.28573600068687877,0
2020-05-13,-0.0205003175288771,-0.0345886829869328,-0.066115753367806,0.0053677669579659,-0.003722880329894,0.0014502200898915,0.0182792156119845,0.0014024070461739,0.027603990203076,-0.0009385543850769,0.0694169036039483,-0.0007733767238633,0.011839306595723,-0.0013182022821152,0.0132308189618815,0.0459841313533877,0.0632515869120999,-0.0368731226294398,0.0161933672791556,0.0412672157971478,0.8,1.0,0.2,0.4,0.6,4.273322708340104,6.014794496619823,0.276976765279946,0.2928954355184016,5.144058602479964,0.2849361003991738,0.0883705357142857,0.0881944444444444,0.159375,0.1191280499803227,0.0009324009324009,0.41850134440830516,0.28570254349198393,0
2020-05-14,-0.017462724604228,-0.0331546151178308,-0.0427728398326427,0.0055738088851917,-0.015109672082917,0.0011157626452724,0.0185657742404171,0.0011601401357125,0.0278945770476634,-0.0041298152360502,0.0696637638967023,-0.0007451764461316,0.0118543262348346,-0.0019334021367447,0.0135540508305124,0.078478744182181,0.1252220180100844,0.077041622135384,0.0089853691549648,0.0509732795617483,0.8,1.0,0.6,0.2,0.4,4.273322708340104,6.014794496619823,0.276976765279946,0.2928954355184016,5.144058602479964,0.2849361003991738,0.3577380952380952,-0.0262619047619047,0.1142113095238095,0.1496428571428571,0.0166666666666666,0.41844811803230625,0.2856690980469751,0
2020-05-15,0.0115248226950355,0.0034867616688627,-0.046224918176781,0.0141198149408676,0.0110524908519946,0.0002499550793078,0.0175426007185381,0.0003701939006648,0.0275539613642104,-0.0064130064630822,0.0702054714361606,-0.0004133762111973,0.0121740100794609,-0.0011943471612055,0.0138079696424255,0.0750534926873358,0.1471131908530376,0.1340872405910125,-0.010241025837315,0.0385054752014806,0.6,1.0,0.8,0.2,0.4,4.273322708340104,6.014794496619823,0.276976765279946,0.2928954355184016,5.144058602479964,0.2849361003991738,0.3577380952380952,-0.0262619047619047,0.1142113095238095,0.1496428571428571,0.0166666666666666,0.4183949119596591,0.28563566434497645,0
2020-05-18,0.0039263632504382,0.0157084082576364,0.0339256340118923,0.008802743825462,0.0060368563608721,0.0014298097056648,0.0168311989562282,0.0030440768241647,0.0259399192421483,0.0020197814652974,0.0626744049811725,0.0007500599034741,0.0117497878294031,-0.0001413431795323,0.0134125675429752,0.0911548149294332,0.1553473146550992,0.1812499988358471,-0.0135736560378333,0.0369769507774746,0.6,0.8,1.0,0.2,0.4,4.273322708340104,6.014794496619823,0.276976765279946,0.2928954355184016,5.144058602479964,0.2849361003991738,0.3577380952380952,-0.0262619047619047,0.1142113095238095,0.1496428571428571,0.0166666666666666,0.4183417261774589,0.2856022423791178,0
