date,60_40 portfolio,ml_gb portfolio,ml_rf portfolio,ml_svr portfolio,gan_nn portfolio,gan_lstm portfolio,gan_tcn portfolio
2019-04-22,116.77792593390826,135.39085773263875,155.7985450774574,159.17881320603115,167.96280251656597,167.61951024778838,169.28328269605723
2019-04-23,117.02625459403687,135.89830208164483,156.46663795881264,159.83834313122847,168.07396249970174,167.65425481920624,169.3220578790254
2019-04-24,115.9953500378893,135.14986400010332,155.41299375003723,158.77105788106925,166.44308618753394,165.95781827852585,167.59541836326443
2019-04-25,116.18890060084249,134.98852033055877,155.2441813259788,158.66490068384402,166.64210367989332,166.19112914953192,167.79837274057655
2019-04-26,115.98618973233914,135.0343746583806,155.24127394274583,158.66671093337038,166.14279868577879,165.62489753395394,167.21573434075106
2019-04-29,116.62804402807636,135.69423425263426,156.22713857505673,159.59070600588126,167.28020684215244,166.79080369985553,168.44313440705173
2019-04-30,116.20138161709124,135.15170544144465,155.4313134167153,158.8756348194643,166.38063474530156,165.86299573526392,167.44808876493815
2019-05-01,115.7071341029628,134.26324865454558,154.3048707471794,157.7173168379324,165.4146062591771,164.93421244623062,166.51843645389604
2019-05-02,116.31539395742863,133.737536186857,153.7846654773604,156.94228913381386,164.61649184604275,164.14201568416775,165.75449937894373
2019-05-03,116.59602777468344,134.74213353940945,154.72559570904295,158.10452767261873,165.91922811335152,165.45017722960512,167.1174431561005
2019-05-06,115.7119151638121,134.4554057856424,154.30560844877445,157.74678371008952,165.62250281978606,165.16085605237114,166.83495125893143
2019-05-07,113.60371197067076,133.22252305163659,152.9123834865983,156.35178249708426,164.22338553255983,163.7672920660583,165.38063016470252
2019-05-08,114.12046142666358,133.06704727181688,152.86552591188368,156.12525651360176,163.94224208370858,163.48322549773255,165.0869495616798
2019-05-09,113.45307737263806,132.78780910194038,152.52392105566494,155.83376665655618,163.72172052089323,163.2678223215877,164.8422062921653
2019-05-10,113.66980768458733,133.03874259484428,152.801422379713,156.1747815329871,164.07919959773477,163.6234261856001,165.18939305695994
2019-05-13,111.09721433941128,131.86978060825615,151.59393951936454,154.84149494987662,162.80957747955952,162.36069699607404,163.82217122444897
2019-05-14,111.890471625826,132.6399977817982,152.35317322446278,155.70248276106187,163.56184151171777,163.10505298465543,164.65353662734682
2019-05-15,111.54617336169305,132.91734359212103,152.5270318599682,156.17071700978158,164.02084197607311,163.5599233947384,165.10709232261718
2019-05-16,112.62758530930051,133.26088669722745,152.91187639093133,156.60867458908166,164.30531851360843,163.83287538061978,165.4169781122785
2019-05-17,112.0077179997688,132.165619250898,151.74071960613057,155.40970845411815,163.01929337443337,162.5454273653815,164.07375796761673
2019-05-20,111.97337326028588,132.0587263895122,151.72318981728324,155.19481517722753,162.77733422735068,162.30317175731693,163.8326464867865
2019-05-21,112.7306703299731,132.40206667850225,152.04575039229354,155.58003375694608,163.18066675020708,162.70742622690705,164.2715948142873
2019-05-22,111.93030871991436,131.7376295536828,151.30962483954204,154.92386761579968,162.59077758838126,162.12178238509,163.61100872855084
2019-05-23,109.33435620167056,130.63708336587575,149.98646230299818,153.84808798173424,161.64983084854853,161.19007376532446,162.56238276866654
2019-05-24,109.94115903286004,131.1917627521305,150.58540957383497,154.36686317148525,162.10632169159064,161.64369023712112,163.09230048114327
2019-05-27,109.94115903286004,131.1917627521305,150.58540957383497,154.36686317148525,162.10632169159064,161.64369023712112,163.09230048114327
2019-05-28,108.34691421925902,130.70144053653104,149.8352050407676,153.83230015600776,161.41674672432438,160.95002629174803,162.44308034130322
2019-05-29,107.29715240089598,130.3528503128741,149.4145416927889,153.471522860703,161.06371971409703,160.59831546399832,162.06490561579963
2019-05-30,107.26993638134059,130.41614938074383,149.52848565242104,153.63218250113115,161.30488936770666,160.84044462599368,162.25507184707232
2019-05-31,104.82939109896087,129.5508974130737,148.4826237287751,152.71762932778398,160.66117842566118,160.2153644436092,161.5255785850759
2019-06-03,103.51208454474163,129.65045813048752,148.3415381199478,152.89203679448337,161.0368311831894,160.63355161610176,161.91520005286085
2019-06-04,105.59925847451055,131.63766712830187,150.8931410996419,154.8824207651828,162.708310276218,162.3299385545448,163.7065261760277
2019-06-05,106.1966185161704,131.78245673501482,151.21942317399095,155.421337612476,163.42374941042985,162.96267493561646,164.28707207738915
2019-06-06,106.60892681118015,132.13011950767367,151.4595543935856,156.0560459253765,164.36353940734637,163.80641458895718,165.05488528333072
2019-06-07,106.48857492588071,132.96622299653993,152.53153161746576,156.9919883941992,165.2401829795019,164.67177705402682,165.94129635392895
2019-06-10,107.96548506505165,133.0464841348209,152.72521933993954,156.7462855008016,164.68876049703164,164.1241920733643,165.4382135170059
2019-06-11,107.88294293141809,133.02238108207197,152.59440926846545,156.73601341260402,164.7635311443963,164.17770705860977,165.46954616596292
2019-06-12,107.49122436294279,133.02447188903133,152.65705671283084,156.86168408592556,164.93145745911724,164.3698404885723,165.66745870474313
2019-06-13,107.04197744642259,133.86298816521523,153.66656063012613,157.71636431625546,165.69967856452118,165.1910394925109,166.53923374853977
2019-06-14,106.97631336690395,133.47973279959703,153.08622465496148,157.4118061513139,165.5824192335121,165.01474028499192,166.3039920576516
2019-06-17,106.8979114645299,133.75823933779537,153.4956087274933,157.59207833920297,165.60485262721446,165.08544552091848,166.4223983230228
2019-06-18,107.0160550482053,134.8573535888647,154.82609249088665,158.81103352857426,166.7866732618161,166.27582938171537,167.64368513316066
2019-06-19,106.59636987030044,134.92598921392923,155.01799963153422,158.88537459982714,166.78370556720813,166.27434447786482,167.65608553080463
2019-06-20,106.66656911063005,136.97871521969705,157.2037900816441,161.90214452670463,170.46709079063294,169.92294024846854,171.24059177698996
2019-06-21,107.915461138856,136.6795579249171,156.79289009383632,161.82973230443838,170.63303727574134,170.0239222170463,171.27638279838075
2019-06-24,106.86468053881234,136.54781260307,156.37915926610592,162.13402423501648,171.44883249672512,170.7513050210726,171.89325975255218
2019-06-25,105.69450371709277,135.97194607604723,155.59414132448552,161.4398287383074,170.78593965197172,170.12872181396344,171.27033160988987
2019-06-26,106.70735309985864,136.02184430054265,155.61607380465648,161.37372530647298,170.6553629444153,170.01344268312224,171.17021942855794
2019-06-27,106.08400150925323,136.72804267253127,156.62067656205986,161.8465557330214,170.76561729571085,170.2248890061675,171.48824315317273
2019-06-28,106.36560954075252,137.4535012676668,157.69306595453492,162.58978125451733,171.30003764762992,170.8170039948676,172.14983629538523
2019-07-01,107.53909079658571,136.89128774817655,157.1028695710757,161.68116760077825,170.01063521154606,169.3368614412348,170.65114808535893
2019-07-02,106.50142297895114,136.127845353259,155.769999754215,161.28802225465412,168.7572268257879,166.9417796691713,168.90015343801437
